Responses,Coding,Count,Pct
"('CN', 'CN', 'Unknown', 'CN', 'Unknown', 'CN', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'AD', 'MCI', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'MCI', 'MCI', 'CN', 'CN', 'Unknown', 'CN', 'CN')",standard,1,0.0
"('CN', 'MCI', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'Unknown', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'AD', 'CN')",standard,1,0.0
"('CN', 'MCI', 'CN', 'AD', 'CN', 'MCI', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'AD', 'MCI', 'CN', 'CN', 'MCI')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'AD', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN', 'CN')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'MCI', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'MCI', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'MCI')",standard,1,0.0
"('CN', 'MCI', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'MCI', 'AD', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'AD', 'MCI', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'CN', 'CN', 'MCI', 'CN', 'CN', 'MCI', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'MCI', 'AD', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'MCI', 'CN')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'MCI', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'AD', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'MCI', 'AD', 'CN', 'CN')",standard,1,0.0
"('CN', 'MCI', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'MCI', 'AD', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'MCI', 'AD', 'CN', 'MCI')",standard,1,0.0
"('CN', 'MCI', 'AD', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'Unknown', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'MCI', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'MCI', 'Unknown', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'MCI', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'MCI', 'MCI', 'MCI', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'Unknown', 'CN', 'MCI', 'Unknown', 'CN', 'CN', 'Unknown', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'Unknown', 'CN', 'Unknown', 'Unknown', 'MCI', 'MCI', 'CN', 'MCI', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'AD', 'CN', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'AD', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'MCI')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'MCI', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'MCI', 'CN', 'Unknown', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'AD', 'AD', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'CN', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'Unknown', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'MCI')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'AD', 'Unknown', 'AD', 'Unknown', 'AD', 'Unknown', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'Unknown', 'MCI', 'MCI', 'Unknown', 'MCI')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'AD', 'Unknown', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'Unknown', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'MCI', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'Unknown', 'MCI', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'MCI', 'Unknown', 'Unknown', 'MCI', 'MCI', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'AD', 'AD', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'CN')",standard,1,0.0
"('CN', 'CN', 'MCI', 'Unknown', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'Unknown', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'Unknown', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'CN')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
